,audio_spans,path,filename,folder,subfolder
10,"[{'start': 0.128, 'end': 1.8773333333000002, 'label': 'CHUNK', 'id': '045695fb-ce69-4fd3-8779-aeaed3914c20', 'color': 'gold'}, {'start': 3.072, 'end': 4.7786666667, 'label': 'CHUNK', 'id': 'aec06ea9-78bc-4f50-8ea4-459f0baa733e', 'color': 'gold'}, {'start': 6.1013333333, 'end': 8.362666666700001, 'label': 'CHUNK', 'id': '342b9f25-7ff6-4a2a-81fa-60fa5cf66256', 'color': 'gold'}, {'start': 9.4933333333, 'end': 12.672, 'label': 'CHUNK', 'id': '693c0558-693b-49c5-8d1b-63a793df7bd3', 'color': 'gold'}, {'start': 14.1013333333, 'end': 19.1573333333, 'label': 'CHUNK', 'id': 'c98027b9-dabe-4525-ba49-a70360541b38', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-56.wav,AirRelease_DIGIJ11-56,DIGI-J,DIGIJ11
11,"[{'start': 0.0426666667, 'end': 0.64, 'label': 'CHUNK', 'id': '3b4155b0-6abb-4095-8adf-a2db2c98eb93', 'color': 'gold'}, {'start': 1.2586666667, 'end': 1.9626666667000001, 'label': 'CHUNK', 'id': '32ef7232-620e-4e16-8d9e-048004048372', 'color': 'gold'}, {'start': 2.688, 'end': 3.2640000000000002, 'label': 'CHUNK', 'id': '058fd8e1-ae55-484d-bcd5-1324a79e866e', 'color': 'gold'}, {'start': 4.1386666667, 'end': 6.144, 'label': 'CHUNK', 'id': '62c644be-e5bb-40c7-b9a6-84739d67b57c', 'color': 'gold'}, {'start': 7.0186666667, 'end': 8.9386666667, 'label': 'CHUNK', 'id': 'e096a2f3-64cf-4bb5-8ec1-6b522fcd22e6', 'color': 'gold'}, {'start': 9.728, 'end': 11.648, 'label': 'CHUNK', 'id': 'de7e844b-05e0-4691-bd67-f50fe634231c', 'color': 'gold'}, {'start': 12.3733333333, 'end': 14.8906666667, 'label': 'CHUNK', 'id': 'e6e9f947-6d31-4e40-8275-b86fb8a08b89', 'color': 'gold'}, {'start': 15.616, 'end': 18.9653333333, 'label': 'CHUNK', 'id': '492e89ee-54b4-48fa-9952-09ad8c9f89b1', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-57.wav,AirRelease_DIGIJ11-57,DIGI-J,DIGIJ11
12,"[{'start': 0.1706666667, 'end': 1.0026666667, 'label': 'CHUNK', 'id': 'f0c35347-2467-4399-bdca-9b49db5687b7', 'color': 'gold'}, {'start': 1.8773333333000002, 'end': 2.7733333333, 'label': 'CHUNK', 'id': 'c14f19d5-8c92-4ad8-a196-f35698296184', 'color': 'gold'}, {'start': 3.6693333333, 'end': 4.3093333333, 'label': 'CHUNK', 'id': 'a11d46eb-92c7-4b08-9a75-d81d95004e28', 'color': 'gold'}, {'start': 5.312, 'end': 9.6426666667, 'label': 'CHUNK', 'id': '45d938fd-79f9-400f-b24f-976302e87041', 'color': 'gold'}, {'start': 10.2613333333, 'end': 15.7013333333, 'label': 'CHUNK', 'id': 'bcb6b32a-c192-4946-a7fc-a64c434e4770', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-58.wav,AirRelease_DIGIJ11-58,DIGI-J,DIGIJ11
13,"[{'start': 0.0426666667, 'end': 1.5573333333, 'label': 'CHUNK', 'id': '5f05aa24-1b38-4d67-954b-fe2c62e6386a', 'color': 'gold'}, {'start': 2.112, 'end': 4.2666666667, 'label': 'CHUNK', 'id': 'f5e1ac6b-7aa4-4872-b1fc-f2fbf49fe4c2', 'color': 'gold'}, {'start': 5.0133333333, 'end': 8.4053333333, 'label': 'CHUNK', 'id': 'd72fdd6e-b816-4238-8646-c0ada03d8725', 'color': 'gold'}, {'start': 9.0453333333, 'end': 14.1866666667, 'label': 'CHUNK', 'id': 'd460dd83-526e-4678-be27-0da0be272e1f', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-59.wav,AirRelease_DIGIJ11-59,DIGI-J,DIGIJ11
14,"[{'start': 0, 'end': 0.448, 'label': 'CHUNK', 'id': 'e8d13e11-60c9-43e8-8c27-a5d88cd0f799', 'color': 'gold'}, {'start': 1.408, 'end': 1.7493333333, 'label': 'CHUNK', 'id': '46bc6708-5a20-4763-a00f-54dcd378d696', 'color': 'gold'}, {'start': 2.7946666667, 'end': 3.072, 'label': 'CHUNK', 'id': 'ce96dfb2-4c8b-4b79-a1a6-6d5e8eabe270', 'color': 'gold'}, {'start': 4.1173333333, 'end': 4.5653333333, 'label': 'CHUNK', 'id': 'f9c3dba4-4d23-4cc2-b8ea-c4ed85ac5b87', 'color': 'gold'}, {'start': 5.5466666667, 'end': 5.9306666667000005, 'label': 'CHUNK', 'id': '1f9177a5-0a7e-43b7-ab1d-d1cbf07f961b', 'color': 'gold'}, {'start': 6.9973333333, 'end': 8.0213333333, 'label': 'CHUNK', 'id': '4582ee45-c73f-44f2-bb32-86d48d08a1e5', 'color': 'gold'}, {'start': 9.3013333333, 'end': 10.176, 'label': 'CHUNK', 'id': 'e52a3234-efd6-40bc-807b-0606ff1d2b9e', 'color': 'gold'}, {'start': 11.456, 'end': 12.288, 'label': 'CHUNK', 'id': '9d513a06-7e99-46f1-b4c0-3e059b401c0e', 'color': 'gold'}, {'start': 13.2053333333, 'end': 14.314666666699999, 'label': 'CHUNK', 'id': '360a91ff-8325-45de-bfa9-a2e8eb66d0fd', 'color': 'gold'}, {'start': 15.3173333333, 'end': 16.7893333333, 'label': 'CHUNK', 'id': 'e29537b3-3578-495c-a95b-0e615197f697', 'color': 'gold'}, {'start': 17.664, 'end': 20.1386666667, 'label': 'CHUNK', 'id': '128c0621-7198-4ee8-abae-826429b6ae8f', 'color': 'gold'}, {'start': 21.1413333333, 'end': 24.2346666667, 'label': 'CHUNK', 'id': '466a8f8a-526e-4ce7-a5d0-f52b93da7150', 'color': 'gold'}, {'start': 25.3226666667, 'end': 27.712, 'label': 'CHUNK', 'id': '581747ce-e9a0-4770-832f-fad985b338d2', 'color': 'gold'}, {'start': 28.6933333333, 'end': 30.8906666667, 'label': 'CHUNK', 'id': '4afd549f-6638-41ec-83ad-c68e00587858', 'color': 'gold'}, {'start': 32.064, 'end': 35.072, 'label': 'CHUNK', 'id': 'f0e232c4-c541-4b94-9dd4-23a8137613f5', 'color': 'gold'}, {'start': 36.1386666667, 'end': 40.9493333333, 'label': 'CHUNK', 'id': 'fceeb2c6-b877-4bec-8e1e-87f2fa3c04f9', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-66.wav,AirRelease_DIGIJ11-66,DIGI-J,DIGIJ11
15,"[{'start': 0, 'end': 2.3893333333, 'label': 'CHUNK', 'id': 'aefbdbab-7833-45ae-9e7c-f4f98fc580d2', 'color': 'gold'}, {'start': 3.0933333333, 'end': 5.632, 'label': 'CHUNK', 'id': 'c90da335-7395-4fde-9a3c-402a7b79192f', 'color': 'gold'}, {'start': 6.4426666667, 'end': 9.664, 'label': 'CHUNK', 'id': '8a22fa7f-97cb-4795-990b-60971b239bfb', 'color': 'gold'}, {'start': 10.496, 'end': 13.717333333300001, 'label': 'CHUNK', 'id': 'a5b4d7c8-f843-4459-8eeb-9fdb4e430c6d', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-67.wav,AirRelease_DIGIJ11-67,DIGI-J,DIGIJ11
16,"[{'start': 0, 'end': 1.6640000000000001, 'label': 'CHUNK', 'id': '16122c80-92a8-45fc-95de-2d51dce2d0a1', 'color': 'gold'}, {'start': 2.5813333333, 'end': 4.7786666667, 'label': 'CHUNK', 'id': 'dc6ef34b-3146-4c21-9f18-f118d63967c4', 'color': 'gold'}, {'start': 6.144, 'end': 10.944, 'label': 'CHUNK', 'id': '7094f131-83e3-4c49-ac7d-8c0d8fdbe9e6', 'color': 'gold'}, {'start': 11.9253333333, 'end': 13.4613333333, 'label': 'CHUNK', 'id': '61b0f243-4b7a-412b-818d-f4fc7bc7f6f6', 'color': 'gold'}, {'start': 13.6533333333, 'end': 20.9386666667, 'label': 'CHUNK', 'id': '1fb4875f-9a81-46e9-b454-05b264a3e336', 'color': 'gold'}]",./duplicate/AirRelease_DIGIJ11-68.wav,AirRelease_DIGIJ11-68,DIGI-J,DIGIJ11
17,"[{'start': 0, 'end': 0.46933333330000004, 'label': 'CHUNK', 'id': '159f5bf0-6339-4c3d-9b6c-75fbb6885da8', 'color': 'gold'}, {'start': 2.112, 'end': 2.6026666667000002, 'label': 'CHUNK', 'id': '871825d3-bb16-47ad-be15-9e5fa4e3a11a', 'color': 'gold'}, {'start': 4.224, 'end': 4.6506666667, 'label': 'CHUNK', 'id': 'c0d34f5e-478a-4c39-bf5d-e31eb8cd16b0', 'color': 'gold'}, {'start': 6.3573333333, 'end': 6.8053333333, 'label': 'CHUNK', 'id': '334f762e-5c57-4149-9d69-74aa5195f193', 'color': 'gold'}, {'start': 8.448, 'end': 8.832, 'label': 'CHUNK', 'id': 'abea13af-a266-43ec-a965-92028630cadf', 'color': 'gold'}, {'start': 10.56, 'end': 10.9653333333, 'label': 'CHUNK', 'id': 'e4414bfd-68a6-4131-8418-aca140e782f0', 'color': 'gold'}, {'start': 12.672, 'end': 13.0773333333, 'label': 'CHUNK', 'id': '94c09043-45d1-481f-bf3c-2b81b9ab13bf', 'color': 'gold'}, {'start': 14.784, 'end': 15.2106666667, 'label': 'CHUNK', 'id': 'b4a0d6ca-3868-4001-8324-bdc81a054cc4', 'color': 'gold'}, {'start': 16.8533333333, 'end': 17.3653333333, 'label': 'CHUNK', 'id': 'aab08bc1-8702-462b-90d7-b11bf3d13886', 'color': 'gold'}, {'start': 18.9866666667, 'end': 19.456, 'label': 'CHUNK', 'id': '25a05c3a-49fc-4c7c-b5d9-d4f20842defe', 'color': 'gold'}, {'start': 21.056, 'end': 21.4613333333, 'label': 'CHUNK', 'id': '606e2553-baec-4f12-9b26-3460bf6f9b8d', 'color': 'gold'}, {'start': 23.168, 'end': 23.6373333333, 'label': 'CHUNK', 'id': '98d5c5b7-fa1e-45eb-b057-23dd81f144b3', 'color': 'gold'}, {'start': 25.3013333333, 'end': 25.8346666667, 'label': 'CHUNK', 'id': '6ccb24a2-350a-4a81-a0a4-042cb18b9da2', 'color': 'gold'}, {'start': 27.392, 'end': 27.9893333333, 'label': 'CHUNK', 'id': '27e9c243-f2de-41e1-ac46-9c04ed2521c0', 'color': 'gold'}, {'start': 29.5253333333, 'end': 29.664, 'label': 'CHUNK', 'id': '81eb3170-82af-44a3-8ae8-c3acab761592', 'color': 'gold'}]",./duplicate/AirRelease_DIGIK1-65.wav,AirRelease_DIGIK1-65,DIGI-K,DIGIK1
18,"[{'start': 0, 'end': 0.6826666667, 'label': 'CHUNK', 'id': '22e2bc16-0454-4cba-9e21-9a00edb4557d', 'color': 'gold'}, {'start': 2.112, 'end': 2.7946666667, 'label': 'CHUNK', 'id': 'de791d35-622b-40ca-ae8d-046c02fda392', 'color': 'gold'}, {'start': 4.1813333333, 'end': 4.928, 'label': 'CHUNK', 'id': 'caed08c7-dee4-443f-967b-31e453b651a7', 'color': 'gold'}, {'start': 6.2293333333, 'end': 6.8693333333, 'label': 'CHUNK', 'id': '13635c2f-ebe3-441b-98c1-a8bd25ea8825', 'color': 'gold'}, {'start': 8.2133333333, 'end': 8.832, 'label': 'CHUNK', 'id': '2a6e3088-029a-4125-b63e-17c5a72a698b', 'color': 'gold'}, {'start': 10.2826666667, 'end': 11.0506666667, 'label': 'CHUNK', 'id': '7f70975f-0a40-4e11-90c2-13caff3d8dbc', 'color': 'gold'}, {'start': 12.288, 'end': 12.928, 'label': 'CHUNK', 'id': 'd604e20c-a613-4586-b9ef-0bba999917bf', 'color': 'gold'}, {'start': 14.2933333333, 'end': 14.9546666667, 'label': 'CHUNK', 'id': '6326127d-90e8-4055-ae9c-abc22ecd8ae9', 'color': 'gold'}, {'start': 16.3626666667, 'end': 17.1306666667, 'label': 'CHUNK', 'id': '21283d41-eedc-4637-8b9f-0b73db2f5ee6', 'color': 'gold'}, {'start': 18.3893333333, 'end': 19.1146666667, 'label': 'CHUNK', 'id': '1477337e-e439-4b15-9b57-364fb011eddd', 'color': 'gold'}, {'start': 20.3733333333, 'end': 20.9706666667, 'label': 'CHUNK', 'id': '9edf2662-35da-4163-8cb2-5d2ed76f8743', 'color': 'gold'}, {'start': 22.3786666667, 'end': 23.1893333333, 'label': 'CHUNK', 'id': '5055a735-3c06-47b5-b38e-c38d1edabf9a', 'color': 'gold'}, {'start': 24.4693333333, 'end': 25.2586666667, 'label': 'CHUNK', 'id': 'f5b11cd1-83e4-40da-9ec4-9a1507316ae3', 'color': 'gold'}, {'start': 26.56, 'end': 27.3066666667, 'label': 'CHUNK', 'id': '7b60dd3e-091b-45fb-9db3-123e6962539a', 'color': 'gold'}, {'start': 28.5866666667, 'end': 28.7253333333, 'label': 'CHUNK', 'id': 'dba582c4-dc28-45dd-b7d7-7055fe6d9c36', 'color': 'gold'}]",./duplicate/AirRelease_DIGIK1-66.wav,AirRelease_DIGIK1-66,DIGI-K,DIGIK1
19,"[{'start': 0.3413333333, 'end': 0.8533333333, 'label': 'CHUNK', 'id': 'ade80526-32b5-49cc-a132-62d168b7bc2a', 'color': 'gold'}, {'start': 2.304, 'end': 5.376, 'label': 'CHUNK', 'id': '2cadc8bb-23cb-4cfe-8a5e-a2ff4ab414f2', 'color': 'gold'}, {'start': 6.6986666667, 'end': 9.1733333333, 'label': 'CHUNK', 'id': '96620a4c-d27f-441c-b5c5-ffae9e737e31', 'color': 'gold'}, {'start': 9.3013333333, 'end': 13.376, 'label': 'CHUNK', 'id': '0258c493-f91f-4301-9306-cece02060f57', 'color': 'gold'}]",./duplicate/AirRelease_DIGIK1-67.wav,AirRelease_DIGIK1-67,DIGI-K,DIGIK1
20,"[{'start': 0.36266666670000003, 'end': 0.8746666667, 'label': 'CHUNK', 'id': '429e2f6a-ca93-4223-b39f-ea909251b5f0', 'color': 'gold'}, {'start': 2.2186666667, 'end': 5.2906666667, 'label': 'CHUNK', 'id': '3e110501-bb02-46fc-b757-f6ebf5d3d0c3', 'color': 'gold'}, {'start': 9.1946666667, 'end': 13.248, 'label': 'CHUNK', 'id': '926bfd59-de6b-4753-bd4b-f6ced5173506', 'color': 'gold'}, {'start': 6.5457514646, 'end': 8.1007614434, 'label': 'CHUNK', 'id': '27324007-06ad-4b42-9637-125a1a30c93a', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.1638023885, 'end': 8.542048059, 'label': 'CHUNK', 'id': 'c611c6d1-cd0e-4d4e-87b1-b0bc12df110d', 'color': 'rgba(255,215,0,0.2)'}, {'start': 8.5840753557, 'end': 8.920293729499999, 'label': 'CHUNK', 'id': '97aa9eea-01b0-4c59-a1dc-dfcb974067ef', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirRelease_DIGIK1-68.wav,AirRelease_DIGIK1-68,DIGI-K,DIGIK1
21,"[{'start': 0.3413333333, 'end': 3.4986666667, 'label': 'CHUNK', 'id': '2fa0f279-6652-466e-a6ee-07b9ee763d17', 'color': 'gold'}, {'start': 4.4373333333, 'end': 6.208, 'label': 'CHUNK', 'id': '52e29cae-1be8-48b9-872c-ee1718e551de', 'color': 'gold'}, {'start': 7.4453333333, 'end': 9.1733333333, 'label': 'CHUNK', 'id': '18771b05-2ebd-49a9-b4e0-e541674e50a4', 'color': 'gold'}, {'start': 10.048, 'end': 13.1413333333, 'label': 'CHUNK', 'id': '4e38ff7f-ea01-40f9-9b54-b42452db98c0', 'color': 'gold'}, {'start': 14.1226666667, 'end': 17.3013333333, 'label': 'CHUNK', 'id': '4ae84bfe-1e8b-40ec-89c6-9f3c5101dd23', 'color': 'gold'}, {'start': 18.1333333333, 'end': 19.8826666667, 'label': 'CHUNK', 'id': '63d8fa4b-3816-40a9-8486-c044c3c773e3', 'color': 'gold'}, {'start': 21.1413333333, 'end': 22.848, 'label': 'CHUNK', 'id': '745a9871-071a-4fc6-97c0-f355f247b0bc', 'color': 'gold'}, {'start': 23.8293333333, 'end': 26.9226666667, 'label': 'CHUNK', 'id': '368767f3-0d9d-4b30-b0fe-2b624766a14b', 'color': 'gold'}, {'start': 27.9253333333, 'end': 31.104, 'label': 'CHUNK', 'id': '7e77de01-a3c3-4a34-a155-2fc66a9be859', 'color': 'gold'}, {'start': 32.0426666667, 'end': 33.792, 'label': 'CHUNK', 'id': 'bb158eaa-9fd5-4db0-8791-84d2f0a0b9c8', 'color': 'gold'}, {'start': 35.136, 'end': 36.8426666667, 'label': 'CHUNK', 'id': 'b3045340-9e20-479f-bae3-ad60a934c865', 'color': 'gold'}, {'start': 37.824, 'end': 40.8533333333, 'label': 'CHUNK', 'id': '3896579b-f2a4-4600-9121-117162db3eb1', 'color': 'gold'}]",./duplicate/AirRelease_DIGIK1-69.wav,AirRelease_DIGIK1-69,DIGI-K,DIGIK1
22,"[{'start': 0, 'end': 0.256, 'label': 'CHUNK', 'id': '481bb792-bf6f-4249-a88a-4e0be3bff3bf', 'color': 'gold'}, {'start': 1.92, 'end': 2.4533333333, 'label': 'CHUNK', 'id': '208341b0-13a7-475c-8b51-6b453c35fe2f', 'color': 'gold'}, {'start': 4.0106666667, 'end': 4.6293333333, 'label': 'CHUNK', 'id': '34ad97a6-a24e-40a6-9c03-8ee5e7ac48db', 'color': 'gold'}, {'start': 6.0373333333, 'end': 6.4, 'label': 'CHUNK', 'id': '24cd43f3-6cb3-4ad7-9dfd-c054737da39a', 'color': 'gold'}, {'start': 7.936, 'end': 8.6613333333, 'label': 'CHUNK', 'id': '93c7876d-78c3-4fbf-b7c7-3751cd803b97', 'color': 'gold'}, {'start': 9.984, 'end': 11.36, 'label': 'CHUNK', 'id': '9bf59f9a-43df-41e2-b4ed-c46e6d5affee', 'color': 'gold'}]",./duplicate/AirRelease_DIGIP07-37.wav,AirRelease_DIGIP07-37,DIGI-P,DIGIP07
23,"[{'start': 0, 'end': 2.2613333333, 'label': 'CHUNK', 'id': 'fec38e8a-9892-4a59-8056-7f5d7047ae47', 'color': 'gold'}, {'start': 3.1146666667, 'end': 6.3573333333, 'label': 'CHUNK', 'id': 'cb586010-be3c-4463-9b8e-81dbe0789ae6', 'color': 'gold'}, {'start': 7.5733333333, 'end': 15.2106666667, 'label': 'CHUNK', 'id': '79eee6fd-7235-4bb9-ac96-afbf4b86a185', 'color': 'gold'}, {'start': 16.7893333333, 'end': 24.576, 'label': 'CHUNK', 'id': '55cccd8f-d2dd-4f47-9102-6ab3690fe055', 'color': 'gold'}]",./duplicate/AirRelease_DIGIP07-38.wav,AirRelease_DIGIP07-38,DIGI-P,DIGIP07
24,"[{'start': 15.5946666667, 'end': 20.9706666667, 'label': 'CHUNK', 'id': '3c1c395c-b5fc-4788-b726-74c5df780a06', 'color': 'gold'}, {'start': 0.1170051575, 'end': 2.1562379021, 'label': 'CHUNK', 'id': '0adbd3f1-1597-4de8-a140-283f3783cb60', 'color': 'rgba(255,215,0,0.2)'}, {'start': 2.1896679471000002, 'end': 4.4963410517, 'label': 'CHUNK', 'id': '7ef439a2-5536-4d99-a34f-fbbb6c39217b', 'color': 'rgba(255,215,0,0.2)'}, {'start': 4.6969213216, 'end': 6.7361540663, 'label': 'CHUNK', 'id': 'a03e8f5f-5108-49d8-a339-32f66d853403', 'color': 'rgba(255,215,0,0.2)'}, {'start': 6.9701643812, 'end': 14.7593648648, 'label': 'CHUNK', 'id': 'd049395d-22f5-4bbb-96c4-996ea8ceea31', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirRelease_DIGIVJ2-08.wav,AirRelease_DIGIVJ2-08,DIGI-V,DIGIVJ2
25,"[{'start': 0.0426666667, 'end': 0.448, 'label': 'CHUNK', 'id': '2edc314c-d529-4d68-b91b-8b533dc42fe7', 'color': 'gold'}, {'start': 1.472, 'end': 2.2186666667, 'label': 'CHUNK', 'id': '7fa1b4f8-40ab-4aa6-9fd2-799763e44cac', 'color': 'gold'}, {'start': 3.392, 'end': 3.8186666667, 'label': 'CHUNK', 'id': '84d02138-3aaf-4be9-b367-63c7add856ef', 'color': 'gold'}, {'start': 4.5653333333, 'end': 5.3546666667, 'label': 'CHUNK', 'id': '1e3c66ed-0582-4881-af5f-ce39ff3246d0', 'color': 'gold'}, {'start': 6.3146666667, 'end': 6.848, 'label': 'CHUNK', 'id': '6313d56c-e79b-4f24-ac69-d19a3d0927bc', 'color': 'gold'}, {'start': 7.4879999999999995, 'end': 8.4373333333, 'label': 'CHUNK', 'id': 'f8847973-c2df-41d8-953f-3afc1c2b72dd', 'color': 'gold'}]",./duplicate/AirRelease_DIGIVJ2-09.wav,AirRelease_DIGIVJ2-09,DIGI-V,DIGIVJ2
26,"[{'start': 0.08533333330000001, 'end': 2.1973333333, 'label': 'CHUNK', 'id': '475d2dec-f75c-42ac-8fd0-6fa199d10c1b', 'color': 'gold'}, {'start': 3.4773333333, 'end': 4.7786666667, 'label': 'CHUNK', 'id': '47b41be8-475f-4d12-b485-94b7e3a15f9b', 'color': 'gold'}, {'start': 6.3786666667, 'end': 7.68, 'label': 'CHUNK', 'id': '5fe644b2-a5b0-4312-81b6-bdc4440e8b33', 'color': 'gold'}, {'start': 8.6186666667, 'end': 10.0693333333, 'label': 'CHUNK', 'id': '062902f6-dfb8-4044-99fa-1142b6846c68', 'color': 'gold'}, {'start': 11.3066666667, 'end': 14.1866666667, 'label': 'CHUNK', 'id': '909f25f4-1fcf-4a59-8137-39229286ad4d', 'color': 'gold'}, {'start': 15.168, 'end': 16.256, 'label': 'CHUNK', 'id': '345588d4-172f-479e-a9ba-0b4648f37ae9', 'color': 'gold'}, {'start': 17.1093333333, 'end': 17.6426666667, 'label': 'CHUNK', 'id': 'eaf9c17d-97ff-4369-bff2-a5b65af48af8', 'color': 'gold'}]",./duplicate/AirRelease_DIGIVJ2-10.wav,AirRelease_DIGIVJ2-10,DIGI-V,DIGIVJ2
27,"[{'start': 0, 'end': 4.2666666667, 'label': 'CHUNK', 'id': '6a783be9-ea74-44d9-93bc-7eb2be6a5598', 'color': 'gold'}, {'start': 5.6746666667, 'end': 11.0933333333, 'label': 'CHUNK', 'id': '0c38d56c-8732-4e14-a245-293a3657d36f', 'color': 'gold'}, {'start': 12.5013333333, 'end': 14.912, 'label': 'CHUNK', 'id': '235095f1-da69-4113-897b-657113ac8213', 'color': 'gold'}, {'start': 14.9333333333, 'end': 15.3386666667, 'label': 'CHUNK', 'id': '4aa484b0-3000-45ab-a85f-a724eba17348', 'color': 'gold'}, {'start': 16.6607588682, 'end': 20.8135889719, 'label': 'CHUNK', 'id': 'd83e3b5d-ea72-4c3e-90cb-57ac051f536b', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirRelease_DIGIVJ2-11.wav,AirRelease_DIGIVJ2-11,DIGI-V,DIGIVJ2
28,"[{'start': 64.576, 'end': 80.192, 'label': 'CHUNK', 'id': '2078d8f3-ec3b-41bf-a958-44751a764c97', 'color': 'gold'}, {'start': 0.5619991752, 'end': 63.3033325085, 'label': 'CHUNK', 'id': 'a021cfb7-317b-410e-af27-4e6409e6ec1f', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirplaneJet_DIGIFX5-78.wav,AirplaneJet_DIGIFX5-78,DIGI-F,DIGIFX5
29,"[{'start': 0, 'end': 17.0666666667, 'label': 'CHUNK', 'id': '23993e0c-e342-49b3-8578-aeb7b959c8bd', 'color': 'gold'}, {'start': 20.0746666667, 'end': 38.5706666667, 'label': 'CHUNK', 'id': 'f5d14575-5bcc-43bd-a8f5-789276dfd75e', 'color': 'gold'}]",./duplicate/AirplaneJet_DIGIP04-09.wav,AirplaneJet_DIGIP04-09,DIGI-P,DIGIP04
30,"[{'start': 0, 'end': 3.2426666667, 'label': 'CHUNK', 'id': '2cbfa94e-2c28-4938-a9b1-aa0eed26fdd1', 'color': 'gold'}, {'start': 6.144, 'end': 7.6586666667, 'label': 'CHUNK', 'id': '839be8f4-8e1a-4d20-adfe-e87c9ed35982', 'color': 'gold'}, {'start': 10.5813333333, 'end': 13.6746666667, 'label': 'CHUNK', 'id': '8ad9456c-38ff-4fd4-8746-723311799590', 'color': 'gold'}]",./duplicate/AirplaneJet_DIGIP04-18.wav,AirplaneJet_DIGIP04-18,DIGI-P,DIGIP04
31,"[{'start': 0.2133333333, 'end': 19.9466666667, 'label': 'CHUNK', 'id': '368aa11a-d6ff-4eb8-a495-3a53fa78bdc1', 'color': 'gold'}, {'start': 23.7013333333, 'end': 42.688, 'label': 'CHUNK', 'id': '140b7577-aea7-4a11-a92d-843b52c82af8', 'color': 'gold'}]",./duplicate/AirplaneJet_DIGIP04-26.wav,AirplaneJet_DIGIP04-26,DIGI-P,DIGIP04
32,"[{'start': 18.3759272745, 'end': 57.5279029369, 'label': 'CHUNK', 'id': 'f78bdae8-8915-4942-9460-56c7d8d94e12', 'color': 'rgba(255,215,0,0.2)'}, {'start': 98.3799643879, 'end': 133.631743241, 'label': 'CHUNK', 'id': '12dd4a1d-cfa2-4855-a321-d0b65f55f88d', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirplaneJet_DIGIVD2-77.wav,AirplaneJet_DIGIVD2-77,DIGI-V,DIGIVD2
33,"[{'start': 4.9237445116, 'end': 16.1708766447, 'label': 'CHUNK', 'id': '27169ed1-db14-4e9d-8053-abff7581ec24', 'color': 'rgba(255,215,0,0.2)'}, {'start': 21.4195383068, 'end': 31.0670783143, 'label': 'CHUNK', 'id': '7f393385-328a-4cf0-8698-291ff08425af', 'color': 'rgba(255,215,0,0.2)'}, {'start': 36.0658037068, 'end': 44.4636623662, 'label': 'CHUNK', 'id': '77b40999-ab68-4cf8-a8ae-cd0a3c147939', 'color': 'rgba(255,215,0,0.2)'}, {'start': 46.7630760468, 'end': 61.4093414468, 'label': 'CHUNK', 'id': '2d447e09-e68b-4057-a8c0-0e80b129cb3f', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirplaneJet_DIGIVD2-78.wav,AirplaneJet_DIGIVD2-78,DIGI-V,DIGIVD2
34,"[{'start': 4.6250578441, 'end': 18.3252291877, 'label': 'CHUNK', 'id': '9f947a5f-b039-4162-8d4c-f6cb607c3145', 'color': 'rgba(255,215,0,0.2)'}, {'start': 23.4252929725, 'end': 36.1254518093, 'label': 'CHUNK', 'id': 'd0d3818d-10f3-4ea1-95b9-e69d2cc849ea', 'color': 'rgba(255,215,0,0.2)'}, {'start': 45.1755649961, 'end': 70.7258845456, 'label': 'CHUNK', 'id': 'b34ef650-edef-4ce1-9867-bca2b913e0b3', 'color': 'rgba(255,215,0,0.2)'}, {'start': 95.3261922136, 'end': 105.3763179073, 'label': 'CHUNK', 'id': '9dba9042-ba33-4a2b-a343-fd97cb94a0e5', 'color': 'rgba(255,215,0,0.2)'}, {'start': 108.2763541771, 'end': 120.0765017577, 'label': 'CHUNK', 'id': '3496c922-22f2-441f-8f2b-2db6219513b4', 'color': 'rgba(255,215,0,0.2)'}, {'start': 129.3766180712, 'end': 143.2267912908, 'label': 'CHUNK', 'id': '4ec375ba-ce4a-4b8b-81b1-496ea6190182', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirplaneJet_DIGIVD2-79.wav,AirplaneJet_DIGIVD2-79,DIGI-V,DIGIVD2
35,"[{'start': 7.4231329288, 'end': 18.6703040332, 'label': 'CHUNK', 'id': '4ee92f02-8b5d-456d-939f-03e08beb4b93', 'color': 'rgba(255,215,0,0.2)'}, {'start': 38.4153377496, 'end': 51.1621316678, 'label': 'CHUNK', 'id': '67f58b99-2996-4c91-86b5-0e5a793443ab', 'color': 'rgba(255,215,0,0.2)'}]",./duplicate/AirplaneProp_DIGIA26-24.wav,AirplaneProp_DIGIA26-24,DIGI-A,DIGIA26
